PCA 0;PCA 1;PCA 2;PCA 3;PCA 4;PCA 5;PCA 6;PCA 7;PCA 8;PCA 9;PCA 10;PCA 11;PCA 12;PCA 13;PCA 14;PCA 15;PCA 16;PCA 17;PCA 18;PCA 19;PCA 20;PCA 21;PCA 22;PCA 23;PCA 24;PCA 25;PCA 26;PCA 27;PCA 28;PCA 29;PCA 30;PCA 31;PCA 32;PCA 33;PCA 34;PCA 35;PCA 36;PCA 37;PCA 38;PCA 39;PCA 40;PCA 41;PCA 42;PCA 43;PCA 44;PCA 45;PCA 46;PCA 47;PCA 48;PCA 49;PCA 50;PCA 51;PCA 52;PCA 53;PCA 54;PCA 55;PCA 56;PCA 57;PCA 58;PCA 59;PCA 60;PCA 61;PCA 62;PCA 63;PCA 64;PCA 65;PCA 66;PCA 67;PCA 68;PCA 69;PCA 70;PCA 71;PCA 72;PCA 73;PCA 74;PCA 75;PCA 76;class;img name
-1.173007623955865e+32;-6.786798605308874e+28;2.062771852140261e+28;-2.949640999190547e+23;-5.6385817356877096e+23;4.781512912982235e+24;-4.308951070973899e+21;-2.6898861856624875e+21;2.150600547821364e+20;1.1484509426235686e+21;-7.527959383856893e+18;-5.174292895928547e+17;-1.5277545914964378e+16;-1.2270246083916867e+17;1.1590766239889083e+17;-1454895174231581.2;-1500897136877729.2;-11787046755423.066;-8462869397284.225;144523380467.90015;-23747301741.575012;29997954233.99899;1710107279.711765;3405250992.6511483;-1463987290.4380949;-919945916.3048003;832095441.4691235;1479668505.1297636;765772882.64325;-560776517.7769072;1166397576.1468403;189648994.1533641;-184918519.37286758;172166369.98941892;-281064730.85259235;334899042.5523376;624444787.6154448;-169578791.6740541;-412758794.7240139;-304770687.6911857;-275815801.62354726;361694556.9072905;-356241997.18652916;-10678088.711151509;26599884.868296098;75744533.04238436;44056180.10528326;32907861.997193903;30660250.031145852;-5549809.424527437;19525942.100394282;15916277.290037407;-17534196.68427109;35882867.68001594;28457341.766880196;-20366026.868311983;-124468378.81099048;15445053.095585654;11699.893520646285;-20451295.00546751;7107596.804087019;-18939031.30273126;-2828997.6656182352;3496709.3250208586;7469664.244810129;1570621.0607470665;16488689.94278736;5869986.2101221895;-1347620.0717846064;-2175946.9623747035;205406.18020916704;1557083.107526195;887443.0466670885;953416.8723098147;-217757.71942317148;-191441.41909508675;-90486.47803331744;OSCC;OSCC_400x_298.jpg
5.174324347074655e+32;-9.078537469561735e+28;-1.8042437726224e+28;-9.498786189360947e+23;-1.4441968534353347e+23;-7.089529901267732e+23;4.898110234882262e+21;3.142066366328464e+21;-2.407637322786914e+20;-3.2797414243281266e+20;-1.3351449797613685e+19;-3.451400658296949e+17;-2.9475738159591046e+17;-1.228622748675402e+17;-2.737221387594447e+17;347799462065631.25;316888808338866.8;-95755140949272.28;-107129163351119.9;-329715283753.5581;43515101721.60759;-200463353172.757;-4956025046.5171;-46291175759.579384;7484249675.922198;-8135428991.735696;-3698872108.4374766;-8618928225.609299;-4087489203.006989;2641356762.7309628;2025559260.7974281;77316515.22986533;1273316755.9174516;-1611731606.8141043;159356451.56164342;-7435253345.969068;47817848.44703361;3360443758.0612974;4275101952.131107;-1931303960.0525057;-4220554998.321884;2094960006.3710608;1767612587.1515749;168487514.28193855;-44451660.64684613;152182163.23684657;-88259439.62942699;-362419669.8709843;394239731.0690067;64390065.18123915;-169328796.2978539;14226981.262408478;-48217516.52987764;-502228372.29858077;-58721590.836363055;-375079325.08230835;69747583.84963112;-64478023.67189112;-70434373.4900043;209987647.85455674;-31645127.89403489;106363407.08123384;24416976.154245645;26058119.192471053;-55486836.556217976;-789205.8097530247;10610251.565705266;1866191.4075135316;-2190531.8420754527;4670820.339681447;-18262606.002381653;-7529619.126821556;6296267.076549281;-3979767.7756808703;1716233.6320479938;-1306000.9345104066;-531729.3371613573;OSCC;OSCC_400x_379.jpg
1.9402506067348742e+32;3.24005591286133e+29;-1.7007073051437335e+28;-9.768800401706016e+24;2.8485608757298875e+23;1.0059129492414461e+24;-2.4132093483140737e+20;6.808924193945215e+20;1.8357516946266202e+18;2.5337195395507057e+20;6.925847360440163e+18;3.8535187230186547e+18;2.0836646142696752e+17;5.5433436849550566e+17;-1960821063554642.2;-375004108761057.06;-1592759945576248.2;42179247394070.44;55337296662553.83;-184971808789.27087;18202928340.06632;51369173943.224236;-1076124142.9685295;-807194982.7047775;-3229664333.062042;4596793794.225517;-3679710336.457574;-564126154.9689074;-1142625426.2434998;-3140110387.246122;-333965525.86250126;127387592.02786197;-115508919.72569558;688721951.002722;-141313964.60685918;-1910247231.5355923;245435582.2313884;2147151327.6547656;669029480.5986681;20700839.65378234;513729824.2641724;1117180795.6098347;-196286535.15364844;113563908.21510524;48330790.891378514;10857026.125470104;-169039298.76214874;-78544870.77971971;26727049.19035034;37425065.13610025;-55209053.22914677;-71755598.39119795;-15290798.674190858;-11667792.257705607;-9940055.71531607;-38120099.113214836;204436401.26821312;40073238.96870605;-12882077.144060599;-799727.6180993235;733837.3425956754;38139820.394978166;11066262.552858876;-7669714.527515454;-9022608.981432967;-10365254.994974848;-2505497.371517441;-3080390.883005351;2035986.1778291054;2600363.6063290583;-1570871.608757665;-782190.9398885933;6734619.182048762;-115632.38814522195;282686.6359865629;-243831.96182637633;335672.270163307;OSCC;OSCC_400x_300.jpg
6.0626988266658575e+32;-8.608207543298316e+28;3.1682140704934117e+27;-5.687273067380153e+24;-1.1916484937695246e+24;-8.891151407843446e+23;-4.1425244731882707e+21;-7.639480525570482e+20;-3.96054017258963e+19;1.7841126656844064e+20;5.516188852923017e+18;-1.155216930352459e+18;-1.4752435698525216e+17;5.86595942118788e+16;-2.8446185734627764e+16;-13691190651072.625;-398807626253494.94;-35640277836295.09;3445589590132.6772;50015102167.31949;17907490051.565887;-5333051599.593613;-3793983560.565867;-13605693587.142195;5988841668.19473;-912110067.1505452;2396551787.753979;-1062813200.288439;-2655574161.8194375;740894065.041548;-3502119773.0402145;216188070.86422586;-3041040180.6841407;-2611640557.1070466;-3023618945.446028;-6234139897.094056;-557847620.6034634;11077467775.09408;4304541993.696602;2453557027.3247414;-133184443.7568746;2591724801.059111;-182517591.81011385;562371991.0546944;-136802934.4186922;504220155.23812807;172148704.221027;-786584182.2828317;-101072551.32024634;-43083736.69249873;-241332565.56754318;-118296037.35169236;165113576.12417644;136443918.40825388;-70837125.51766938;-81688265.49489689;349027275.6353815;-520138371.6521894;-70111647.18453506;-193737676.8010677;-49590770.66653777;177483393.4592248;26972140.47852815;48374533.09387302;-14784956.079490645;-7340688.330804734;25128506.78495563;-219234.9615340979;13187806.528396416;5078176.73815512;3291535.596079204;-10001643.834432757;4149842.4083760143;-4417452.463284604;1288424.0732084152;-255729.545103162;1505351.9376854245;OSCC;OSCC_400x_487.jpg
2.4165047680142027e+32;-4.093128872619127e+28;-1.9204284610775337e+28;-2.042865951359774e+25;-5.537054043520863e+24;5.131454141118829e+24;1.3345563950162662e+21;5.859907243265643e+20;-7.919080526477997e+20;-8.004377227321064e+19;4.1950823783674527e+18;-6.45937545761335e+18;-1.3170560884734057e+18;6.033925529776197e+17;3.344726088267345e+17;-1085422966613112.8;623563341955770.9;-308954412061672.94;-78570472670189.23;-305569857315.69324;46063113281.20616;-159657778754.7151;-5021441008.486086;14868483164.05568;79355346.4846864;-614160008.11326;-1162627335.449558;-3923158665.4065566;-606376244.8294138;-1565716631.0708838;-2510191999.7194524;-744641421.7103416;1608863991.3641882;-1489572578.1560068;-2611011673.997633;-777425337.9832923;-499492272.84613883;-232724207.20027244;1078730821.9941733;291040398.6210045;1060344255.9690669;1418383059.8984613;1600531015.8208563;125036439.24325311;-393266335.51331306;-37295452.77363504;-14197097.054432316;-249939986.61509633;97772250.4895752;1392977.3657560588;-72549308.3170061;-105241852.2819948;35287902.215449326;12542405.764335774;21570349.058441527;93407204.23519138;260446652.12025842;10195969.190802341;-4015231.1777427695;20986878.83865872;-14707574.363357984;8587766.841678977;-776263.7852171614;2054803.0506971634;310996.2478216463;-7618034.751681474;-8425606.027501088;-2798194.530197964;-1367013.7499464082;1766781.6949383738;3641515.779396953;-1366043.8582000593;1646619.5823934644;-1683144.6256374137;537288.6796089405;35023.7091260816;-364888.97536907287;OSCC;OSCC_400x_12.jpg
-1.3781993297198028e+33;-7.043879008403086e+28;-3.390063403368728e+28;-8.493895315826881e+24;-3.944276433578713e+24;-8.702442566267295e+23;-1.5030694296760295e+21;4.8746247178180297e+20;-5.128722743069291e+20;-1.707978008419039e+20;4.548942055061903e+18;-3.8542866621659617e+18;-3.3809939134145786e+17;2.5692612048661286e+17;3.2063245766581805e+17;-907881295783853.6;459743655895062.8;-13899417430999.13;-8028989182966.697;-29240155359.72279;63658062697.92716;107971201727.6276;9784034263.55204;-233482974782.7578;-58198267804.05597;43141856901.091675;19776043838.72468;-23725678349.771927;7122490225.155134;-8978338110.348528;27704021915.158356;200026845.4124462;-7511075111.8374405;7775464430.034676;12424885562.679533;12463881012.56841;12575201514.798738;6065017106.309993;-4782523333.979704;-1370748552.4925709;7098796799.680057;-9230634616.130968;4673089575.080205;83188851.26459914;2518634484.735255;103358723.55502512;504660977.5366354;300127712.01761174;469440409.74037063;339838820.9256204;332627184.8437181;143124904.3702497;-179237184.82806054;-468344961.7030362;213679315.19383517;-798230207.8329513;-4743996435.405398;264367716.21833688;140167392.69657204;24949798.136515778;78996552.57455043;-305592176.3000685;-52234339.64663691;-102630414.37046231;59333099.06841521;67610551.58489352;26963618.465706598;9413276.267497616;-35928650.779322125;-17052787.601860315;-10032239.539390884;19391749.814891264;-17975727.445925325;-223218.93123677626;-4095514.956273289;2946728.145236606;-2758175.866370611;OSCC;OSCC_400x_3.jpg
2.9485645620901182e+32;-8.195401480522985e+28;-1.7874545811583804e+27;-6.574073316510446e+24;-2.3643978761891037e+24;-2.9157001858681587e+23;-5.093177090681364e+21;-4.4144824971026904e+20;3.268378473268972e+20;3.708919729037557e+20;1.8833964030102444e+18;-2.585057135550577e+18;9.253435156510792e+16;-9.807669480257382e+16;4.334437335059742e+16;-882822356049857.5;1418205092904254.2;103711794343471.42;-160091744037007.25;913147132996.893;-6071537748.960061;-180780611198.33255;-4010799116.539978;-11719633593.591179;2359950569.3913007;3235264448.556811;-1513556128.5273;-1177865536.9806464;-1654603016.8725164;-467894598.93555856;-61264749.92158334;115737108.44091707;-538827312.9078419;-2729461872.7553053;12912764.224505115;-3041198185.4928303;-457644405.27681965;-1123704696.9463487;1940283335.7612543;-852234765.9915977;506013279.87771845;-183315793.26997986;-28937632.352500133;228834723.7227556;-155387841.5477808;27403392.288582392;-55496533.44214799;-102257640.01344782;17848036.04806494;-63251617.78835976;-94069303.07551187;-80175862.41286197;-41268636.836531706;28067475.267419655;-51500791.018656194;225696681.7358593;223938936.30092126;78067119.00185277;-15373463.506846817;83151109.88319638;-22023865.68543165;41186226.31409307;9459377.981724923;22584505.893381193;-5796285.140096975;-5126510.097356906;-9584786.654490862;228820.20423793982;-991374.9480597768;2161108.1142658214;-6184037.336211316;-2332690.418952629;4247614.083504737;-1715165.5848950816;270336.15284607117;207871.32498562994;902285.069855755;OSCC;OSCC_400x_199.jpg
5.574569914104121e+32;-7.1726039375523124e+28;1.3325053554063763e+28;-4.671090836178425e+24;-2.9148168048623225e+24;1.0573902334617716e+24;-2.897577776135991e+21;-7.816586057744748e+20;-1.8979865064906906e+20;9.118209070108141e+20;6.45440225517087e+18;-1.002514390464095e+18;1.2073043519110189e+17;-1.2487778277207808e+17;8.553884686921966e+16;-798695348293378.8;-819231839490783.6;-77483343844105.55;24964680473470.33;13597562053.698927;11966081877.027359;-78425457275.49384;-3163020473.7147493;-24046108707.207138;-2280896059.5640554;-857020353.1662943;754105028.6480864;-5355519776.641024;-2732985904.3092346;1972568902.698261;-1052021892.5744882;146617956.49592584;516404601.9426037;-7360723019.025301;-1856757103.0903137;-2893567444.638059;-820844458.9649819;366187525.95256597;2844673245.9986644;3786638973.876678;-1614673289.1693456;2315810313.954387;69870959.66037008;435660564.55918264;-434406240.4350347;288556302.5551221;2461765.920869563;-19499995.169296835;131766835.94881739;-30173188.014900707;-248423785.0091135;-144083736.78554824;-63124096.7119115;-550309707.8144256;-6561824.304295993;233995147.91017625;86034893.93349212;425510437.958927;-46696260.10897143;87845555.51309411;-47184929.04068421;103205375.5103249;33809093.563808545;23499989.654057786;88094594.42661399;-38063730.79565693;26907145.58908262;7996729.905273924;12148010.13172305;6497914.166209628;-738832.7604280898;-7058901.065464955;2050084.2703944817;-5318266.727695584;453318.07385463617;-854372.4506670134;1422810.8520239347;OSCC;OSCC_400x_30.jpg
7.610271636716231e+32;1.5870481817817223e+29;1.353214516500112e+28;-4.61457873651871e+24;-5.479535828502877e+24;-1.361724401107651e+24;-3.7341536092236205e+21;7.88518405122258e+20;-6.54722223461778e+20;1.565608598569365e+20;1.846593604300523e+18;-4.770128180766362e+18;-4.5220744571046694e+17;2.4272139802421114e+17;-1.3986299657487186e+17;155759406145892.47;576426646264847.2;-73546034204944.44;-6408238974331.7;-43887667699.15254;9400757663.727982;-28901507237.069275;-4254955058.3157506;-59483827909.562706;8465935693.976837;-38731035716.3854;-4741794404.219117;-17081781336.49618;-4623152773.175962;-5041476489.921764;-6529135580.929728;-98115659.64896709;-1252000048.1969302;-8820131630.69334;10201459860.547049;-863659094.311392;378822267.79128414;337375196.32275915;6427148907.848691;5170878831.916032;293808685.56852466;1083657957.1942692;1173091794.726435;165821191.18676636;-2045259152.4471612;180003758.12563977;-878345550.5918114;-909342575.4246658;192901649.27521658;-131929044.21719795;-209702716.63619053;-73327817.35805447;-17453947.232847232;850040873.223511;-82028167.56737192;651292789.7505968;-398070933.9905148;6525514.573814453;-77013765.76522942;34630779.01593039;-66150903.047650196;246121117.3888395;50255776.78698814;42925540.447502635;-11785126.760702007;-111534643.83287059;30639611.45273308;17519423.975912116;4020339.8496832885;9290532.149986519;5452113.269676279;-8400974.615576563;14092268.204804027;-6196042.851939357;1232189.171638902;-800910.3269073961;3198122.374528854;OSCC;OSCC_400x_120.jpg
8.328050936833417e+32;-9.118793535869404e+28;4.1991179267495795e+27;5.539849959858218e+24;-4.475668532632391e+24;-7.700811502521876e+23;9.073603270315908e+21;7.240366239663886e+20;-2.4888167501503427e+20;6.868029791949315e+20;4.495038161276948e+17;5.816220363497893e+18;-3.806165387028127e+17;-1.6002919631653416e+16;7.970624341216251e+16;2440049166396126.5;640217068815279.5;18485009111970.3;-44009367124424.65;-63812227395.32632;-258953381975.33362;618428432696.0161;-6429494894.92741;-36342208483.04973;-27177376818.816437;1770882624.6973703;-11868588012.419977;-12710157951.521858;-4925913034.369237;-12549096125.560305;-10142041759.46143;-518017557.35828346;2060034628.6549718;-9684582929.389946;-5763648971.90879;-3369213977.8446164;-2688956246.9948626;-2146203574.216774;4337246430.598383;7161346127.566631;4291432390.5885773;508062031.01393986;776623669.7428694;1053991166.3139809;173741786.37967458;185627374.85468343;353368000.2995273;-1074459126.8988273;149286331.14769617;-116026037.52841999;-276274465.3344313;146877412.21817493;-45670040.14417501;300978532.4979091;-32508114.7815221;323959636.05604154;767312146.005876;56195316.939818785;11641950.6875837;391688346.4880234;-68612899.57399803;198762407.82736912;60194454.18416101;64695132.06765135;75438309.24547833;-13910610.107351825;31290567.49493943;11402148.809461841;-3787768.126435087;-2176567.522429256;-7846823.1138903415;-11949126.195039077;11402700.151424743;-4025034.4931733026;2535609.1441154503;-2348473.665943205;2991286.543405724;OSCC;OSCC_400x_478.jpg
2.4409192788175405e+32;3.218646409495667e+29;1.9326672444239284e+28;9.319173517778727e+24;-8.777030150864712e+24;7.858018321097182e+23;-9.98310177695354e+21;-2.7769407462488277e+21;-1.0624620607101098e+20;-1.5328746498908914e+20;-1.6225617811195423e+19;9.055491317021528e+17;-8.724469015954115e+17;-4.9011632115484077e+17;-1.9859478521546707e+17;625848984805467.5;1209085153079128.0;-134195584017384.78;-184510130744593.75;-279682095992.67065;-17181448325.07035;-23548972070.981567;-5545918249.251977;-24514574032.39792;6447312001.443003;3947622164.6103005;-1097810359.23502;-3821978080.4052796;-1505836347.5571349;1272117170.2551343;-5048162649.440819;181715464.474356;1137668409.807844;-2634916982.50657;561089878.1068639;-3755791712.7195816;-3328378974.7411914;-4601969260.788905;543474715.0907118;661203668.6611553;472811464.9539534;3252254127.984311;746854932.206711;117389186.8778449;-605767513.8225656;149932004.19786924;-94474026.89042187;-310807189.72339636;94201773.05428709;-14065429.519368315;-131413396.31108338;48802310.59079166;31233083.725450087;-75530835.85222474;-32298075.068575926;110760599.19451745;320289109.9330191;-35071044.30299561;-54907169.88079989;-4285242.9931424875;-26751645.71938591;39144938.357233174;5527857.548027651;10652839.922891201;4884098.574696842;-34948828.46989052;-18566599.58929314;-2778254.8995887674;2764890.747815929;-2465355.453774409;-13691477.753728418;-4370324.028414242;6710757.4416061165;-1565539.080974221;840080.4046797453;-656367.8502891622;194962.40439430927;OSCC;OSCC_400x_43.jpg
-3.358309087378662e+32;-7.740782925035158e+28;-7.891310777513643e+27;-1.107370110525684e+25;-3.3397557398114266e+24;-3.5958056485686396e+24;-6.880727119443594e+21;-2.6092853107766544e+21;-2.2916202304687758e+20;1.1106037961761275e+21;-4.0435415967150474e+18;4.3493845684949386e+18;2.8962669326932704e+17;1.848175928078083e+17;1.6910123801005184e+16;89829693833776.2;876395331507736.2;-21480068000534.31;-1563596256365.5474;-292448753011.69293;72856958707.20123;-20372999166.98546;2581374523.0705595;-6814332983.397464;3478826013.0171866;8646206692.335693;-527339930.6029472;6273625165.887053;1074358165.5219426;-3669319947.7485886;751616650.680213;121519979.29939839;-2171089553.1327233;2635828894.6215568;2977981719.934951;2161009775.852228;638436804.8995992;4117141958.5045986;-1306401697.641785;-2120176227.8985598;-1892472797.3244505;-3247351700.242753;1004919445.4103844;-109825314.83394602;-1216095131.7738621;84299914.16653228;-14379767.958862133;-8267204.98877985;16501870.918311862;-8848794.30516999;123998329.33983742;137369410.9218231;-65847581.35456359;170372573.1266618;16098278.822902739;27389374.092448726;-92098522.62479113;-71211766.43789141;72477405.47770165;64989074.46553212;23935140.51226612;-87952988.9505612;-8232331.441348127;-15234217.688135637;-21741652.127763063;2434767.742751017;-20934908.524440914;-6612095.735846483;1571530.0950383702;-2931639.4818222625;4071870.8070168705;4500975.146780187;-7080883.968156714;3836040.8525499986;-199574.37312021654;201094.66632785264;-924855.1460673194;OSCC;OSCC_400x_313.jpg
1.816214860974104e+32;3.4079087166896154e+29;-1.6625392360040495e+28;-1.8802199993503835e+24;-8.842295088690106e+23;-2.0194230004337912e+24;3.8250753996836627e+21;-2.9665810915569576e+21;2.2196468246621732e+21;-4.7352092741661734e+20;2.1673703421409137e+19;1.1369159238989484e+19;3.619910180169019e+17;1.0871320338470963e+17;-7.868206445733778e+16;-90015936534554.08;-1615183466176844.2;58314288765231.36;-154490922344351.34;-241555715197.27768;-144341755324.87442;265851897778.10672;-2303503817.5092163;-14586982800.70074;271011265.6806432;5769217091.832548;-3706403712.2274947;-2253255390.579805;-1372290630.2542713;2062130171.349349;633315119.5813776;577506685.2779901;37682773.311234504;1602454474.2399251;-525162016.30504155;-1519399267.225842;254391625.76185757;150516744.3913203;327297990.4984719;667076443.0437229;264285042.55688888;1257726625.794485;-912226058.1283648;39057435.81184426;-274911959.2618318;-54779509.10249932;-182047329.98325476;-113555264.31938069;90271078.13199916;40924314.4990038;-65827782.98956787;-47702765.586295225;7450883.020816054;131508237.31767331;-19457952.80426586;60610215.46143564;208482224.00087;-6033222.059583836;-3139861.7531925226;5334111.29747908;-6690009.438897601;-3320591.917461485;11092473.316562828;1033525.289781768;-13549696.500272522;-7121627.685207861;-6090672.383597291;1874797.6785039264;3318526.4738066606;3762232.9710471104;3761839.9308492867;-2308164.6260860763;-1359389.0770627756;-1405482.2875585707;382324.83709305513;-436080.92326795676;706957.285147501;OSCC;OSCC_400x_232.jpg
-1.8399828955217194e+31;-8.523174393832336e+28;8.02253658724985e+26;-2.01467981571095e+24;-1.731986222456725e+24;-8.501931752571913e+23;-3.7151434941362765e+21;-1.2600069495294657e+21;2.7832747078079155e+20;3.204523200058799e+20;1.16959218038609e+19;3.006325221193955e+18;3.028112415175607e+17;-4.239575210396092e+17;2.484017960995402e+17;1488604504152300.0;1885733161119293.8;366807145200197.7;21574886481282.707;182929848455.73706;-53060443201.596176;298314343988.67535;1527507561.6903737;169030214.63911808;-906333493.2338512;-1173909635.1092396;-504777199.1212173;-552148448.9808403;-20919583.84775491;377120698.41346806;-110035192.37211578;250716936.15280238;-134871584.4385814;85412603.698427;-393581211.834865;-950417956.0954636;536773534.9299737;308881246.49162936;-344090080.5292199;-332667618.8042256;-53678022.13658179;-73846154.69753794;389875884.7812978;-41370870.79823619;-5432417.214407582;175295576.86735606;-88754303.0511949;9658619.680921936;-88183391.09547348;-75218791.00852537;5066965.754681151;41270843.64264073;5396564.0993851945;-16883329.38134612;-15490404.949339626;31861487.82922716;-70347953.60890363;28115554.472046867;25716143.194532514;-341656.2007667499;-246441.43538994296;-9811043.658198657;12602058.011377586;-3713078.595848378;-75415.0781831914;-1240550.3823064407;9982604.532333255;3287826.6900119088;-570535.3852124385;-1190590.176488393;-516806.6189746458;-529572.2576128348;490763.270744051;-86133.34848729362;-122785.80419304049;-137057.8423884466;-306156.04187491833;OSCC;OSCC_400x_151.jpg
4.542032507595392e+32;-8.347013098049388e+28;2.9816810792884867e+27;-5.115706674153836e+24;-1.1587205097800376e+24;-2.8181515845262447e+23;-3.676249897283924e+20;-8.649854611208433e+20;4.211639916250334e+20;1.0845877961047994e+20;-8.717642075298049e+18;-3.018662980415149e+18;-1.7965248404373837e+17;-6905342427997310.0;-1.1594202783735306e+17;-902894077374479.1;-1087084806485046.0;49758443237008.555;-11939942310045.238;27778593172.043274;71811843402.14606;-93363953126.15721;-4340114371.674976;-37548494212.10012;-8741346739.374065;-6470302584.99946;-1352741101.3804748;-6422907217.8298;-2422057847.9224324;10773352875.324333;3713150335.5099;126743910.53837562;-428490589.6175432;-3372610953.3060956;231624146.16354614;-11145985620.495274;434244180.3184978;-1472953721.4458344;474298067.70766836;6071719306.116447;-1044057776.041045;-344080871.42344624;-1353410809.970163;90056724.01983568;507109244.70768815;-14604367.731116112;194712282.8535534;-626210062.614525;355237958.678215;41363664.48381947;-225572855.1690666;-28521874.147855666;62818283.728913054;19453748.817787934;-53056214.811418965;82224723.42609066;-10494691.537869222;25690673.324365854;-45986555.376458056;37260665.454893954;-34889812.69832048;72958504.46397279;25618616.280146495;20557506.50588893;2299506.8750281343;-28738282.84197048;-1538157.4713223884;3361058.5797178727;643482.3558154538;4106239.0823333375;-4173681.059408122;-5842962.061680712;2282920.8729082113;-2297589.220218301;289751.25688383495;-836589.5821582702;1124444.854563235;OSCC;OSCC_400x_430.jpg
-7.811982712788576e+32;-1.4539044568269769e+29;-3.3654726464926085e+27;2.5455852583482558e+25;5.681913741592907e+24;-1.487211096248189e+24;-6.496285728493555e+21;-1.2832955241568826e+21;2.2386309091396705e+21;-2.5027618748040092e+20;-7.373223152225188e+18;1.69181382458589e+18;5.4514759612649894e+17;-2.610390620396415e+17;-4.070010247098595e+17;-296147140452717.6;823820460907098.0;190724422362903.97;-203493340206927.12;239420412404.79788;81191892392.3299;-137908203758.59488;4212875875.8180637;30360266173.20198;42301527491.099556;24679621258.940575;9995768535.186512;28698861103.49759;5897316118.653022;-7890371096.666676;8145168290.00243;410748231.5899476;-369626715.3687541;-1693329980.573717;-4167753151.219121;-867884354.8402917;4243702427.599872;-559635100.1357714;-1318047618.9915645;18611633.15443563;-8015545083.1429;20317882.11336083;2010861704.0174031;-685344162.4859469;1527754732.732378;32098987.619918402;446914004.34942555;1174814871.6512945;138401005.6357573;-134047451.19834605;165506202.7863025;129057756.88745123;-61077810.70028902;64450937.54433568;58198118.5058888;-589428163.4632095;-576007047.8806934;-172729072.1259492;53098562.8143239;4433180.207824975;65414150.2071463;-74453249.39750893;-33408841.28456022;-11312570.378991453;139779480.08973676;4207853.787478747;-5321240.00439907;8173896.937580092;-13482790.396660067;-14235980.553398475;5131320.273821519;8443116.586776493;10305732.730264265;5430084.148324352;-2133289.440049368;219158.42107148294;-1562866.2559072054;OSCC;OSCC_400x_201.jpg
-6.2390527299037266e+32;6.237835193449507e+29;1.5065809902182278e+26;1.2547610657251788e+25;1.369292573220838e+25;4.518161162895684e+23;4.432656097626803e+21;3.6379968816600465e+21;-1.5231775663214625e+21;-1.7278653971008733e+20;4.913044743666166e+18;1.2198357097562248e+18;6.672455756709133e+17;-1.8464750501520774e+17;-6.323690945052677e+17;-268640168667554.7;-1290884390781908.2;-131023864883327.0;8724540518014.811;430863137090.42163;262294083215.89212;-98615367454.02914;6400042976.299331;-15111900283.150326;-25250354613.558304;-31528635829.274475;13979400846.805792;17183262213.221706;2152782613.780809;-11396742687.672949;8888151190.398094;178370644.58220172;-8064696801.247963;6673359540.223391;8790072550.767046;-4362346941.447658;-2994401413.086796;6772053955.488614;-4117619289.5142274;-2689519920.3125167;678007628.2898618;-3528433813.9298058;3446707547.2952137;-28118301.150158253;691947463.9791557;-231808182.51277748;22815707.956157934;997765800.5754608;58408367.121403135;58322270.77917737;220218957.12101993;198466221.66470602;-11935652.570047017;-544624173.7288275;55029233.91912768;-180459985.20447633;-518295434.81804734;-10517221.365077993;3860057.950373388;11630927.25076486;38514843.41902789;-143201326.77135712;-14159354.511778908;5924974.954146998;14157296.615389638;10391386.950172795;37425046.72729673;8795054.811480483;-3314795.8361736587;-2337038.6718929783;23152580.318400875;9962318.258252818;-5044224.77007412;4361805.996995646;-1902365.7448136895;655714.225212217;-978079.9385083142;OSCC;OSCC_400x_397.jpg
1.4837701778688268e+32;3.484996100033312e+29;3.8257052420299966e+27;-1.9133933791473036e+23;-3.5150012885522146e+24;-2.8064320197144e+23;-2.0470258234362283e+21;-7.362875086650008e+20;-5.332990566552993e+20;-4.6651178271285305e+19;1.9953255954149747e+18;-3.9593678608273935e+18;-3.961845266240661e+17;2.8829189523581984e+16;-5.097350330482469e+16;853771376739049.9;-1011443003939812.0;114887294907751.66;55868619179849.56;-125634576884.84793;-339674243614.80286;526228268351.8899;-1940158502.638034;6965070982.2175865;-2197655193.198927;-1591185081.8290238;-1863937114.3187149;-768583237.1585189;-1040905525.5038035;319927204.75605446;-962175319.4648018;17184915.45577693;-849998175.8990477;1226621429.8822575;671124126.6628149;-1143831969.5603337;-538375448.2888925;1576540558.3623996;606595691.0705452;615295270.8815832;980704189.982055;-699335674.2492653;-13823290.019507866;22773718.30854041;-331318960.35871094;-11968497.082747562;-2802043.763176048;-128547076.39781904;134137803.07883984;97495010.48623796;-47839203.41027449;-48524129.425162576;-14697455.10924111;-29369825.205270324;1880936.5914297216;-34113527.5086073;182438462.68653527;-40535946.06457162;3393733.3568288614;14601645.682434835;-6214886.709561819;39196112.95438913;12001595.213461306;-5315488.743247213;-44665445.368727416;-16047284.87516449;-10288519.96865509;-3950595.614011712;1402382.8253893107;2765828.7845455124;3705589.1927957647;-315446.85234427307;1451824.6566390095;-1133156.2450337475;-42205.197115016046;-184126.04266100642;235065.6165815472;OSCC;OSCC_400x_331.jpg
